2026-05-16 01:08:41,290 | INFO | ai.pipeline | ============================================================
2026-05-16 01:08:45,724 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 9, 13, 16, 19, 20, 22]
2026-05-16 01:08:45,797 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:45,876 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:45,951 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:46,030 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:46,109 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:46,185 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:46,262 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:46,341 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:46,419 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:46,499 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:46,579 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:46,650 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:46,731 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:46,812 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:46,884 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 13, 16, 19, 20, 22, 24]
2026-05-16 01:08:46,968 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 13, 16, 19, 20, 22, 24, 28]
2026-05-16 01:08:47,044 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 16, 19, 20, 22, 24, 28]
2026-05-16 01:08:47,121 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 16, 19, 20, 22, 24, 28]
2026-05-16 01:08:47,198 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 16, 19, 20, 24, 28]
2026-05-16 01:08:47,277 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 22, 24, 28]
2026-05-16 01:08:47,353 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 24, 28]
2026-05-16 01:08:47,438 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 22, 24, 28]
2026-05-16 01:08:47,523 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 24, 28, 32]
2026-05-16 01:08:47,599 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 24, 28, 32]
2026-05-16 01:08:47,668 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 24, 28, 32]
2026-05-16 01:08:47,741 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 24, 28, 32]
2026-05-16 01:08:47,815 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 24, 28, 32]
2026-05-16 01:08:47,887 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 24, 28, 32]
2026-05-16 01:08:47,967 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 24, 28, 32, 34]
2026-05-16 01:08:48,045 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 24, 28, 32, 34]
2026-05-16 01:08:48,125 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 24, 28, 32, 34]
2026-05-16 01:08:48,203 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 24, 28, 32, 34]
2026-05-16 01:08:48,279 | WARNING | ai.pipeline | Sudden stop detected — track IDs: [3, 4, 5, 6, 16, 19, 20, 24, 28, 32, 34]
2026-05-16 01:08:48,282 | INFO | ai.pipeline | Shutdown requested.
2026-05-16 01:08:48,300 | INFO | ai.pipeline | Session ended | frames=85 | duration=7.0s | avg_fps=12.2
